team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
MTL,2025,MTL,MTL,Team Level,5on5,50,0.49,0.49,0.5,146880.0,1127.81,95.47,72.51,277.43,38.51,609.68,458.4,92.02,96.05,92.56,989.0,563.0,618.0,2170.0,110.0,109.0,10.0,235.0,3.0,529.0,566.0,879.0,1442.0,186.0,415.0,1022.0,1050.0,182.0,588.0,1177.0,293.0,82.0,37.57,35.0,22.9,52.0,45.0,13.0,2177.9,1552.0,1557.07,296.0,15.03,20.73,20.73,89.77,90.27,88.74,1149.12,98.17,73.72,289.94,38.53,600.38,446.25,94.46,98.69,94.94,1005.0,542.0,700.0,2247.0,106.0,126.0,11.0,200.0,2.0,562.0,551.0,899.0,1441.0,164.0,377.0,1007.0,1001.0,195.0,655.0,1142.0,313.0,92.0,34.46,38.38,25.34,43.0,48.0,15.0,2251.1,1547.0,1549.36,303.0,15.34,22.38,22.58,90.92,91.36,89.54
MTL,2025,MTL,MTL,Team Level,4on5,50,0.1,0.11,0.13,15167.0,36.87,3.48,1.7,5.82,1.23,12.17,25.61,3.46,3.48,3.46,41.0,9.0,7.0,57.0,4.0,2.0,0.0,2.0,0.0,5.0,37.0,37.0,46.0,9.0,18.0,132.0,16.0,15.0,27.0,37.0,9.0,4.0,1.25,1.11,1.12,2.0,2.0,0.0,57.0,50.0,50.0,24.0,0.38,0.17,0.17,3.69,3.69,3.68,238.37,32.62,21.71,50.81,8.14,136.62,72.1,29.88,32.62,29.88,215.0,107.0,128.0,450.0,32.0,36.0,3.0,53.0,1.0,112.0,88.0,183.0,290.0,11.0,22.0,130.0,11.0,4.0,56.0,198.0,79.0,45.0,4.58,9.11,18.93,5.0,11.0,16.0,450.0,322.0,322.0,3.0,5.61,7.4,7.24,31.0,31.0,28.93
MTL,2025,MTL,MTL,Team Level,5on4,50,0.95,0.9,0.9,13209.0,191.93,28.46,16.49,40.27,6.49,106.13,57.16,26.21,28.46,26.21,163.0,92.0,75.0,330.0,30.0,23.0,6.0,30.0,1.0,99.0,72.0,133.0,225.0,9.0,18.0,111.0,8.0,10.0,46.0,156.0,66.0,33.0,3.86,7.5,17.1,2.0,9.0,19.0,330.0,255.0,255.0,4.0,4.33,5.82,6.19,26.59,26.59,25.37,20.84,1.37,0.82,2.97,0.64,6.56,15.64,1.32,1.37,1.32,19.0,9.0,7.0,35.0,2.0,1.0,0.0,2.0,0.0,4.0,19.0,17.0,26.0,11.0,22.0,123.0,29.0,13.0,26.0,23.0,3.0,2.0,0.56,0.4,0.41,1.0,1.0,0.0,35.0,28.0,28.0,23.0,0.19,0.2,0.2,1.36,1.36,1.35
NYR,2025,NYR,NYR,Team Level,other,51,0.37,0.51,0.49,5434.0,96.2,17.37,8.07,18.44,3.66,58.19,30.27,15.87,17.37,15.87,81.0,55.0,53.0,189.0,18.0,10.0,2.0,16.0,0.0,60.0,32.0,63.0,118.0,4.0,8.0,73.0,6.0,5.0,21.0,80.0,28.0,28.0,2.87,3.39,11.11,3.0,7.0,8.0,189.0,136.0,136.0,11.0,2.46,1.84,1.84,17.98,17.98,16.48,99.52,29.86,7.01,16.13,3.57,52.49,30.93,27.53,29.86,27.53,86.0,54.0,40.0,180.0,28.0,9.0,1.0,4.0,0.0,57.0,42.0,58.0,112.0,2.0,4.0,59.0,10.0,4.0,17.0,65.0,34.0,41.0,2.43,4.22,23.2,3.0,3.0,22.0,180.0,140.0,140.0,6.0,1.98,2.7,2.04,29.8,29.8,28.45
NYR,2025,NYR,NYR,Team Level,all,51,0.46,0.49,0.49,185884.0,1541.33,144.96,109.24,372.24,53.18,844.33,592.05,138.63,146.08,139.69,1322.0,794.0,866.0,2982.0,136.0,156.0,17.0,274.0,4.0,805.0,741.0,1186.0,1980.0,168.0,366.0,1537.0,1333.0,227.0,759.0,1556.0,407.0,153.0,43.68,48.71,52.57,49.0,48.0,39.0,2982.34,2116.0,2119.95,373.0,24.74,30.01,30.09,139.61,140.5,136.11,1630.01,166.82,111.71,388.65,54.72,876.89,629.21,157.8,167.19,158.11,1451.0,777.0,858.0,3086.0,159.0,180.0,26.0,248.0,3.0,786.0,852.0,1292.0,2069.0,144.0,320.0,1275.0,1016.0,238.0,778.0,1658.0,396.0,174.0,50.88,49.07,66.87,55.0,47.0,57.0,3101.25,2228.0,2238.25,393.0,24.79,38.4,38.77,152.84,153.02,148.68
NYR,2025,NYR,NYR,Team Level,5on5,51,0.48,0.49,0.48,154619.0,1187.96,96.01,78.27,302.41,41.02,644.79,471.51,93.1,97.13,94.17,1017.0,617.0,721.0,2355.0,89.0,124.0,13.0,227.0,4.0,608.0,582.0,928.0,1545.0,158.0,343.0,1205.0,1273.0,190.0,655.0,1238.0,314.0,82.0,35.05,37.3,23.65,45.0,35.0,9.0,2355.34,1634.0,1637.95,332.0,16.29,23.84,23.92,88.38,89.26,88.05,1269.55,102.13,82.16,318.92,42.63,686.63,508.53,98.6,102.5,98.92,1122.0,619.0,719.0,2460.0,98.0,132.0,14.0,203.0,3.0,610.0,695.0,1024.0,1643.0,130.0,289.0,996.0,979.0,214.0,681.0,1366.0,283.0,92.0,41.48,35.27,25.37,46.0,37.0,15.0,2475.25,1741.0,1751.25,355.0,17.04,25.13,25.46,93.7,93.88,92.47
NYR,2025,NYR,NYR,Team Level,4on5,51,0.1,0.11,0.13,13908.0,34.46,3.42,1.87,4.94,1.06,10.53,22.18,3.27,3.42,3.27,35.0,9.0,4.0,48.0,2.0,1.0,0.0,2.0,0.0,9.0,30.0,33.0,42.0,6.0,15.0,122.0,46.0,16.0,38.0,26.0,14.0,4.0,0.61,1.75,1.06,1.0,1.0,0.0,48.0,44.0,44.0,26.0,0.43,0.25,0.25,3.59,3.59,3.49,223.77,30.26,20.44,48.21,7.3,126.56,66.22,27.45,30.26,27.45,204.0,95.0,96.0,395.0,26.0,33.0,10.0,36.0,0.0,118.0,86.0,178.0,273.0,7.0,15.0,135.0,11.0,6.0,48.0,197.0,68.0,34.0,5.83,8.12,16.3,3.0,5.0,18.0,395.0,299.0,299.0,4.0,5.3,9.34,10.04,25.51,25.51,23.95
NYR,2025,NYR,NYR,Team Level,5on4,51,0.86,0.88,0.86,11923.0,222.71,28.17,21.03,46.45,7.45,130.81,68.09,26.39,28.17,26.39,189.0,113.0,88.0,390.0,27.0,21.0,2.0,29.0,0.0,128.0,97.0,162.0,275.0,0.0,0.0,137.0,8.0,16.0,45.0,212.0,51.0,39.0,5.15,6.27,16.75,0.0,5.0,22.0,390.0,302.0,302.0,4.0,5.57,4.07,4.07,29.67,29.67,28.1,37.17,4.58,2.1,5.37,1.22,11.21,23.53,4.21,4.58,4.21,39.0,9.0,3.0,51.0,7.0,6.0,1.0,5.0,0.0,1.0,29.0,32.0,41.0,5.0,12.0,85.0,16.0,14.0,32.0,30.0,11.0,7.0,1.13,1.46,1.99,3.0,2.0,2.0,51.0,48.0,48.0,28.0,0.47,1.23,1.23,3.83,3.83,3.8
PHI,2025,PHI,PHI,Team Level,other,49,0.56,0.52,0.51,5968.0,89.43,20.98,6.23,15.31,3.04,46.54,30.91,19.29,20.98,19.29,85.0,38.0,50.0,173.0,22.0,5.0,1.0,17.0,0.0,41.0,38.0,63.0,101.0,2.0,4.0,65.0,13.0,10.0,21.0,59.0,34.0,30.0,2.32,4.08,14.58,3.0,5.0,14.0,173.0,123.0,123.0,10.0,1.85,1.55,1.55,21.28,21.28,19.93,87.93,16.79,5.93,15.93,2.79,43.58,32.98,16.29,16.79,16.29,81.0,37.0,39.0,157.0,18.0,6.0,0.0,12.0,0.0,38.0,44.0,63.0,100.0,10.0,18.0,89.0,17.0,12.0,26.0,60.0,40.0,18.0,2.83,4.77,9.19,2.0,8.0,8.0,157.0,118.0,118.0,15.0,1.65,1.48,1.48,16.95,16.95,16.69
PHI,2025,PHI,PHI,Team Level,all,49,0.5,0.49,0.49,180205.0,1428.85,141.61,102.14,338.88,48.47,763.97,550.94,133.98,141.66,134.04,1275.0,671.0,697.0,2643.0,142.0,150.0,13.0,273.0,2.0,683.0,696.0,1133.0,1804.0,197.0,455.0,1327.0,1080.0,198.0,707.0,1404.0,398.0,144.0,43.08,48.67,49.85,55.0,48.0,39.0,2638.74,1946.0,1942.73,341.0,22.89,30.84,30.96,133.54,133.61,129.63,1473.44,143.11,99.95,353.45,49.48,794.54,573.53,137.22,143.86,137.96,1246.0,769.0,788.0,2803.0,152.0,145.0,13.0,235.0,1.0,734.0,748.0,1094.0,1863.0,181.0,415.0,1352.0,1031.0,207.0,775.0,1505.0,366.0,144.0,47.22,43.9,52.0,64.0,52.0,36.0,2821.14,2015.0,2028.61,362.0,22.39,29.12,29.12,136.32,137.08,133.49
PHI,2025,PHI,PHI,Team Level,5on5,49,0.5,0.49,0.49,145764.0,1084.3,90.57,73.15,269.21,36.69,582.15,429.24,87.19,90.62,87.26,962.0,519.0,565.0,2046.0,98.0,103.0,7.0,217.0,2.0,527.0,534.0,864.0,1383.0,172.0,397.0,1012.0,1031.0,174.0,625.0,1117.0,289.0,75.0,34.69,35.61,20.27,47.0,38.0,13.0,2041.74,1481.0,1477.73,305.0,15.23,19.26,19.68,86.11,86.18,84.69,1116.64,92.22,71.38,281.9,37.53,600.93,445.1,89.17,92.96,89.91,929.0,601.0,636.0,2166.0,97.0,106.0,7.0,186.0,1.0,561.0,579.0,832.0,1433.0,152.0,359.0,1024.0,971.0,171.0,654.0,1178.0,264.0,88.0,35.45,31.66,25.1,50.0,36.0,11.0,2184.14,1530.0,1543.61,312.0,14.83,20.55,20.55,86.43,87.19,85.79
PHI,2025,PHI,PHI,Team Level,4on5,49,0.13,0.12,0.14,15056.0,40.65,4.53,2.2,6.22,1.21,12.63,27.21,4.47,4.53,4.47,48.0,6.0,3.0,57.0,3.0,2.0,0.0,3.0,0.0,6.0,40.0,45.0,51.0,8.0,24.0,128.0,23.0,10.0,27.0,32.0,15.0,7.0,0.75,1.86,1.92,0.0,2.0,1.0,57.0,54.0,54.0,25.0,0.5,0.63,0.63,4.39,4.39,4.37,235.45,30.69,21.07,50.56,8.11,139.88,72.7,28.44,30.69,28.44,203.0,120.0,105.0,428.0,34.0,29.0,6.0,33.0,0.0,128.0,99.0,169.0,289.0,13.0,26.0,124.0,10.0,10.0,62.0,233.0,57.0,33.0,7.47,6.79,16.42,9.0,8.0,17.0,428.0,323.0,323.0,7.0,5.56,6.25,6.25,29.99,29.99,28.13
PHI,2025,PHI,PHI,Team Level,5on4,49,0.88,0.88,0.87,13417.0,214.47,25.53,20.57,48.13,7.53,122.66,63.58,23.04,25.53,23.04,180.0,108.0,79.0,367.0,19.0,40.0,5.0,36.0,0.0,109.0,84.0,161.0,269.0,15.0,30.0,122.0,13.0,4.0,34.0,196.0,60.0,32.0,5.32,7.13,13.09,5.0,3.0,11.0,367.0,288.0,288.0,1.0,5.31,9.41,9.1,21.74,21.74,20.65,33.43,3.43,1.57,5.06,1.05,10.15,22.75,3.31,3.43,3.31,33.0,11.0,8.0,52.0,3.0,4.0,0.0,4.0,0.0,7.0,26.0,30.0,41.0,6.0,12.0,115.0,33.0,14.0,33.0,34.0,5.0,5.0,1.46,0.68,1.29,3.0,0.0,0.0,52.0,44.0,44.0,28.0,0.35,0.83,0.83,2.95,2.95,2.87
SJS,2025,SJS,SJS,Team Level,other,49,0.55,0.57,0.58,5547.0,92.92,20.46,7.12,16.51,3.11,53.69,26.1,19.41,20.46,19.41,92.0,35.0,45.0,172.0,26.0,6.0,2.0,11.0,0.0,55.0,29.0,66.0,101.0,6.0,12.0,71.0,9.0,8.0,16.0,64.0,43.0,20.0,2.81,5.18,12.48,5.0,8.0,13.0,172.0,127.0,127.0,9.0,2.12,2.19,2.19,20.39,20.39,19.45,65.41,16.59,4.99,11.01,2.29,34.67,21.45,15.47,16.59,15.47,66.0,25.0,40.0,131.0,19.0,7.0,2.0,12.0,1.0,26.0,26.0,47.0,72.0,2.0,4.0,64.0,21.0,12.0,17.0,44.0,21.0,26.0,1.7,2.84,12.05,3.0,3.0,13.0,131.0,91.0,91.0,7.0,1.44,1.88,1.88,16.15,16.15,15.51
SJS,2025,SJS,SJS,Team Level,all,49,0.47,0.46,0.45,178848.0,1339.82,142.52,98.02,312.94,45.61,715.6,499.3,134.9,142.14,134.54,1241.0,573.0,773.0,2587.0,151.0,156.0,24.0,236.0,1.0,643.0,627.0,1090.0,1663.0,172.0,359.0,1328.0,1016.0,223.0,765.0,1283.0,370.0,161.0,38.7,46.04,57.78,49.0,53.0,49.0,2579.88,1814.0,1811.81,372.0,22.35,32.79,32.84,132.04,132.01,128.6,1640.31,159.82,118.55,392.05,55.76,886.66,628.14,150.79,160.5,151.41,1499.0,742.0,839.0,3080.0,172.0,191.0,19.0,303.0,4.0,838.0,733.0,1327.0,2069.0,186.0,387.0,1435.0,811.0,212.0,739.0,1647.0,417.0,177.0,48.69,51.59,59.53,67.0,56.0,49.0,3095.82,2241.0,2250.32,339.0,26.35,39.85,39.85,146.32,146.9,142.64
SJS,2025,SJS,SJS,Team Level,5on5,49,0.45,0.44,0.43,142825.0,981.85,88.56,66.85,240.37,33.41,518.73,386.08,84.91,88.18,84.56,907.0,427.0,601.0,1935.0,96.0,114.0,19.0,179.0,1.0,462.0,482.0,811.0,1238.0,152.0,319.0,1006.0,976.0,178.0,684.0,984.0,253.0,97.0,29.58,32.11,26.88,40.0,36.0,20.0,1927.88,1334.0,1331.81,343.0,13.94,21.79,22.47,80.03,80.0,78.72,1268.8,106.63,86.24,317.61,43.1,686.74,498.69,101.6,107.3,102.21,1149.0,590.0,675.0,2414.0,115.0,140.0,12.0,247.0,1.0,654.0,582.0,1034.0,1624.0,165.0,345.0,1080.0,747.0,168.0,642.0,1319.0,313.0,107.0,38.19,38.76,29.68,57.0,41.0,17.0,2429.82,1739.0,1748.32,291.0,17.96,28.31,28.31,96.27,96.85,95.09
SJS,2025,SJS,SJS,Team Level,4on5,49,0.08,0.07,0.09,14825.0,26.81,2.93,1.28,3.92,0.83,7.73,17.31,2.79,2.93,2.79,27.0,7.0,2.0,36.0,2.0,2.0,1.0,1.0,0.0,5.0,24.0,25.0,32.0,3.0,6.0,104.0,23.0,24.0,18.0,18.0,13.0,3.0,0.47,1.59,0.87,0.0,1.0,1.0,36.0,34.0,34.0,16.0,0.3,0.53,0.53,2.69,2.69,2.68,262.24,32.91,25.32,56.33,9.03,152.01,77.41,30.08,32.91,30.08,236.0,117.0,119.0,472.0,33.0,42.0,5.0,38.0,2.0,149.0,89.0,203.0,320.0,10.0,20.0,151.0,11.0,16.0,40.0,240.0,72.0,41.0,7.36,8.52,17.03,4.0,11.0,18.0,472.0,353.0,353.0,9.0,6.48,9.3,9.3,30.09,30.09,28.28
SJS,2025,SJS,SJS,Team Level,5on4,49,0.89,0.88,0.85,15651.0,238.23,30.58,22.77,52.14,8.26,135.45,69.81,27.79,30.58,27.79,215.0,104.0,125.0,444.0,27.0,34.0,2.0,45.0,0.0,121.0,92.0,188.0,292.0,11.0,22.0,147.0,8.0,13.0,47.0,217.0,61.0,41.0,5.85,7.16,17.57,4.0,8.0,15.0,444.0,319.0,319.0,4.0,6.0,8.27,7.65,28.94,28.94,27.75,43.86,3.69,2.01,7.11,1.35,13.25,30.59,3.64,3.69,3.64,48.0,10.0,5.0,63.0,5.0,2.0,0.0,6.0,0.0,9.0,36.0,43.0,53.0,9.0,18.0,140.0,32.0,16.0,40.0,44.0,11.0,3.0,1.44,1.48,0.77,3.0,1.0,1.0,63.0,58.0,58.0,32.0,0.47,0.35,0.35,3.81,3.81,3.77
EDM,2025,EDM,EDM,Team Level,other,51,0.52,0.54,0.55,5799.0,100.57,22.0,7.5,18.06,3.45,52.87,32.12,20.67,22.0,20.67,94.0,42.0,48.0,184.0,20.0,9.0,3.0,14.0,0.0,55.0,38.0,74.0,116.0,3.0,9.0,80.0,9.0,7.0,18.0,62.0,34.0,40.0,2.53,3.9,15.57,1.0,2.0,17.0,184.0,136.0,136.0,7.0,2.3,2.96,2.96,21.35,21.35,20.31,82.05,20.19,5.61,14.43,2.74,43.2,26.84,18.37,20.19,18.37,78.0,35.0,44.0,157.0,16.0,8.0,1.0,13.0,0.0,47.0,29.0,62.0,97.0,6.0,15.0,68.0,13.0,12.0,21.0,58.0,29.0,26.0,2.09,3.76,14.35,1.0,6.0,9.0,157.0,113.0,113.0,5.0,1.64,2.27,2.27,19.56,19.56,18.03
EDM,2025,EDM,EDM,Team Level,all,51,0.51,0.5,0.51,185592.0,1641.67,170.46,116.4,381.02,54.32,861.35,631.45,162.71,172.07,164.26,1489.0,726.0,748.0,2963.0,171.0,186.0,24.0,306.0,2.0,747.0,803.0,1318.0,2044.0,162.0,362.0,1412.0,875.0,221.0,829.0,1569.0,449.0,197.0,48.5,55.37,66.59,58.0,52.0,61.0,3001.39,2215.0,2237.39,373.0,26.09,40.22,40.4,156.14,157.7,153.84,1562.91,163.62,109.32,364.03,52.07,838.22,601.74,154.55,162.97,154.03,1376.0,753.0,823.0,2952.0,157.0,160.0,32.0,285.0,3.0,754.0,770.0,1219.0,1972.0,166.0,366.0,1285.0,1016.0,254.0,811.0,1540.0,411.0,178.0,48.46,50.33,64.82,56.0,49.0,52.0,2934.11,2129.0,2121.39,354.0,24.3,36.59,36.59,151.32,151.0,146.02
EDM,2025,EDM,EDM,Team Level,5on5,51,0.52,0.5,0.51,155110.0,1288.09,114.05,86.45,314.05,42.79,678.39,511.27,109.06,115.66,110.6,1173.0,574.0,623.0,2370.0,106.0,138.0,14.0,262.0,2.0,587.0,652.0,1067.0,1641.0,145.0,322.0,1097.0,846.0,192.0,743.0,1290.0,341.0,116.0,39.64,42.37,32.05,48.0,38.0,20.0,2408.39,1747.0,1769.39,337.0,18.02,28.52,28.7,103.38,104.93,102.98,1233.45,107.04,82.48,301.24,41.22,664.43,490.59,103.17,106.39,102.64,1068.0,619.0,666.0,2353.0,112.0,125.0,24.0,231.0,2.0,585.0,632.0,956.0,1575.0,144.0,316.0,1027.0,973.0,214.0,721.0,1278.0,304.0,105.0,40.15,37.48,29.4,50.0,35.0,27.0,2335.11,1687.0,1679.39,332.0,17.14,26.21,26.21,97.96,97.64,96.25
EDM,2025,EDM,EDM,Team Level,4on5,51,0.09,0.13,0.15,12795.0,38.53,3.31,1.86,5.42,1.17,12.3,26.94,3.29,3.31,3.29,38.0,13.0,7.0,58.0,3.0,1.0,0.0,2.0,0.0,8.0,37.0,35.0,48.0,7.0,17.0,110.0,13.0,14.0,34.0,40.0,9.0,2.0,1.49,1.25,0.57,1.0,1.0,1.0,58.0,51.0,51.0,26.0,0.42,0.17,0.17,3.56,3.56,3.54,217.53,33.59,19.77,44.24,7.29,121.42,63.68,30.24,33.59,30.24,194.0,96.0,108.0,398.0,26.0,27.0,7.0,36.0,1.0,114.0,86.0,168.0,264.0,10.0,23.0,103.0,8.0,9.0,50.0,176.0,70.0,44.0,5.24,7.99,20.36,5.0,7.0,14.0,398.0,290.0,290.0,2.0,5.19,8.1,8.1,30.68,30.68,28.65
EDM,2025,EDM,EDM,Team Level,5on4,51,0.92,0.89,0.88,11888.0,214.49,31.09,20.59,43.5,6.9,117.79,61.13,29.69,31.09,29.69,184.0,97.0,70.0,351.0,42.0,38.0,7.0,28.0,0.0,97.0,76.0,142.0,239.0,7.0,14.0,125.0,7.0,8.0,34.0,177.0,65.0,39.0,4.85,7.85,18.4,8.0,11.0,23.0,351.0,281.0,281.0,3.0,5.35,8.58,8.58,27.86,27.86,27.01,29.87,2.79,1.46,4.12,0.82,9.16,20.64,2.76,2.79,2.76,36.0,3.0,5.0,44.0,3.0,0.0,0.0,5.0,0.0,8.0,23.0,33.0,36.0,6.0,12.0,87.0,22.0,19.0,19.0,28.0,8.0,3.0,0.98,1.1,0.71,0.0,1.0,2.0,44.0,39.0,39.0,15.0,0.33,0.0,0.0,3.12,3.12,3.09
CAR,2025,CAR,CAR,Team Level,other,50,0.56,0.59,0.57,6663.0,116.46,23.01,7.78,20.9,3.81,62.49,40.0,21.93,23.01,21.93,97.0,61.0,62.0,220.0,27.0,4.0,0.0,21.0,0.0,58.0,48.0,70.0,131.0,6.0,12.0,82.0,21.0,19.0,18.0,79.0,50.0,29.0,2.99,5.97,14.05,4.0,8.0,15.0,220.0,158.0,158.0,10.0,2.26,1.1,1.1,24.18,24.18,23.16,85.72,18.4,5.92,16.78,2.97,44.45,29.47,17.78,18.4,17.78,70.0,48.0,32.0,150.0,19.0,9.0,1.0,9.0,0.0,45.0,36.0,51.0,99.0,7.0,14.0,90.0,10.0,7.0,29.0,61.0,29.0,28.0,2.47,3.5,12.43,5.0,3.0,11.0,150.0,118.0,118.0,11.0,1.65,2.28,2.28,17.76,17.76,17.44
CAR,2025,CAR,CAR,Team Level,all,50,0.56,0.6,0.58,183142.0,1900.76,182.23,126.84,472.21,64.1,1004.36,725.26,173.33,182.79,173.83,1619.0,956.0,984.0,3559.0,169.0,196.0,17.0,410.0,3.0,930.0,867.0,1450.0,2406.0,173.0,362.0,1579.0,975.0,296.0,824.0,1904.0,468.0,203.0,58.88,57.78,65.58,59.0,66.0,44.0,3576.98,2575.0,2588.97,358.0,28.3,37.21,37.48,173.05,173.38,168.8,1356.1,141.72,95.45,319.14,45.9,705.52,521.27,135.28,141.67,135.25,1209.0,620.0,592.0,2421.0,143.0,153.0,16.0,226.0,3.0,612.0,692.0,1066.0,1686.0,180.0,377.0,1549.0,1191.0,213.0,837.0,1271.0,403.0,155.0,39.24,48.46,54.02,46.0,53.0,44.0,2414.02,1829.0,1825.56,430.0,21.54,31.59,31.59,131.67,131.95,129.22
CAR,2025,CAR,CAR,Team Level,5on5,50,0.58,0.6,0.59,149083.0,1496.02,124.92,95.0,391.93,50.4,790.1,578.65,119.52,125.47,120.02,1262.0,769.0,820.0,2851.0,109.0,158.0,12.0,337.0,2.0,735.0,690.0,1153.0,1922.0,149.0,308.0,1246.0,916.0,241.0,701.0,1576.0,322.0,133.0,48.83,40.06,36.03,46.0,48.0,15.0,2868.98,2031.0,2044.97,312.0,19.83,29.48,29.76,114.99,115.32,113.04,1047.47,91.74,70.36,256.89,35.32,550.08,413.61,88.35,91.7,88.33,927.0,491.0,477.0,1895.0,93.0,105.0,7.0,189.0,3.0,479.0,549.0,834.0,1325.0,153.0,314.0,1204.0,1133.0,178.0,738.0,1026.0,308.0,84.0,31.69,36.89,23.16,36.0,43.0,14.0,1888.02,1418.0,1414.56,395.0,14.73,19.34,19.64,86.83,87.11,85.82
CAR,2025,CAR,CAR,Team Level,4on5,50,0.17,0.2,0.23,13359.0,55.05,5.61,3.11,8.08,1.74,17.47,36.99,5.36,5.61,5.36,55.0,18.0,6.0,79.0,5.0,5.0,2.0,9.0,0.0,11.0,43.0,50.0,68.0,4.0,11.0,106.0,29.0,26.0,38.0,44.0,25.0,4.0,1.36,3.16,1.09,1.0,3.0,1.0,79.0,73.0,73.0,27.0,0.7,0.6,0.6,5.71,5.71,5.5,181.75,26.48,17.0,39.23,6.2,98.0,52.08,24.28,26.48,24.28,164.0,75.0,79.0,318.0,28.0,36.0,8.0,27.0,0.0,83.0,65.0,136.0,211.0,11.0,25.0,133.0,13.0,5.0,45.0,155.0,47.0,37.0,4.2,5.57,16.7,4.0,5.0,19.0,318.0,239.0,239.0,4.0,4.66,9.17,8.86,22.28,22.28,21.18
CAR,2025,CAR,CAR,Team Level,5on4,50,0.85,0.88,0.85,14037.0,233.23,28.69,20.95,51.3,8.15,134.3,69.61,26.51,28.69,26.51,205.0,108.0,96.0,409.0,28.0,29.0,3.0,43.0,1.0,126.0,86.0,177.0,285.0,14.0,31.0,145.0,9.0,10.0,67.0,205.0,71.0,37.0,5.7,8.6,14.4,8.0,7.0,13.0,409.0,313.0,313.0,9.0,5.5,6.03,6.03,28.16,28.16,27.1,41.15,5.11,2.17,6.23,1.4,12.99,26.11,4.86,5.11,4.86,48.0,6.0,4.0,58.0,3.0,3.0,0.0,1.0,0.0,5.0,42.0,45.0,51.0,9.0,24.0,122.0,35.0,23.0,25.0,29.0,19.0,6.0,0.88,2.5,1.73,1.0,2.0,0.0,58.0,54.0,54.0,20.0,0.5,0.8,0.8,4.8,4.8,4.78
COL,2025,COL,COL,Team Level,other,48,0.69,0.51,0.53,4981.0,85.88,25.99,5.55,13.72,2.73,42.21,27.8,24.08,25.99,24.08,76.0,42.0,33.0,151.0,26.0,5.0,2.0,12.0,1.0,43.0,31.0,50.0,92.0,3.0,6.0,70.0,18.0,10.0,32.0,59.0,22.0,37.0,2.54,2.82,20.63,4.0,3.0,19.0,151.0,118.0,118.0,11.0,1.64,1.63,1.63,26.0,26.0,24.33,75.1,11.94,5.64,13.67,2.49,45.86,25.4,9.91,11.94,9.91,68.0,37.0,41.0,146.0,13.0,4.0,0.0,3.0,0.0,52.0,33.0,55.0,92.0,4.0,8.0,65.0,12.0,11.0,10.0,67.0,25.0,13.0,2.94,2.92,6.08,7.0,0.0,6.0,146.0,105.0,105.0,4.0,1.62,0.65,0.65,12.91,12.91,11.06
